TimeDateStamp,Characteristics,MajorLinkerVersion,SizeOfInitializedData,AddressOfEntryPoint,CheckSum,DllCharacteristics,SectionMinEntropy,SectionMaxPhysical,SectionMaxChar,DirectoryEntryImport,DirectoryEntryImportSize,DirectoryEntryExport,ImageDirectoryEntryResource,ImageDirectoryEntrySecurity,Malware
1339690570,258,10,164352,10721,277765712,33088,2.586625009588695,144376,3221225536,4,90,0,49152,277692496,0
1377170025,34,11,22528,62112,96581,33120,1.4000790667262788,68292,3221225536,12,117,0,98304,0,0
1377137177,8450,11,23552,164476,225607,320,3.052988808895989,176723,3221225536,25,184,2,196608,0,0
1377136360,8482,11,1536,207214,214325,34144,0.1019104256627077,199028,1610612768,1,1,0,212992,0,0
1372678174,8226,11,104960,908928,1228888,16736,2.698345909683997,1107466,3221225536,7,123,2,1212416,0,0
1375759648,8226,11,0,0,258476,33088,3.1040638743935123,146165,3758096448,0,0,0,53248,195072,0
1493393584,34,10,1048576,24688,1389989,33216,2.4927222477152853,956864,3221225536,6,136,637,1302528,1304576,0
1377144990,8450,11,1557504,0,1601337,1344,6.306562357570681,1557200,1073741888,0,0,0,4096,0,0
1377171946,8226,11,1024,0,12033,352,3.346512890115515,1008,1610612768,0,0,12,8192,0,0
1504667860,8450,14,9216,50710,82492,320,0.3060910743127146,48984,3221225536,4,25,38,65536,58880,0
1377142141,11522,11,17920,140256,160146,320,3.4307021510217126,140166,3221225536,10,204,5,159744,0,0
1377148607,8450,11,2048,543134,577371,34112,0.1019104256627077,534948,1610612768,1,1,0,548864,0,0
1377161195,8226,11,11776,24216,114587,352,2.2551329280663026,46814,3221225536,2,117,6,69632,0,0
1377170449,8226,11,6144,8848,26093,352,0.3359312745953951,7891,3221225536,4,51,4,24576,0,0
998112922,8974,3,316928,50387,964674,0,3.872105401547154,606583,3221225536,4,499,5517,851968,0,0
1377141920,3330,11,284160,114489,523797,33088,1.9866411013856116,251976,3221225536,9,208,0,241664,0,0
1377171914,8226,11,16734720,0,16745568,352,6.657325035835523,16734440,1073741888,0,0,0,4096,0,0
1377148544,8450,11,2048,32830,0,34112,0.0815394123432416,24644,1610612768,1,1,0,40960,0,0
1377136333,8450,11,0,0,1939680,34112,4.977585270304395,1507998,3758096448,0,0,0,319488,1896448,0
1377160037,8482,11,2048,34094,77653,34144,0.0815394123432416,25908,1610612768,1,1,0,40960,0,0
1377143812,8450,11,41472,127419,187935,320,3.312772514953331,145848,3221225536,2,88,2,180224,0,0
1366921201,8226,11,8192,29232,43975,16736,0.9465504938114646,30319,3221225536,3,37,12,49152,0,0
1377144379,8450,11,7168,25205,62798,320,0.2287262845096806,23502,3221225536,2,21,6,36864,0,0
1377136396,8482,11,2048,222446,236929,34144,0.1019104256627077,214260,1610612768,1,1,0,229376,0,0
1366910903,8226,11,48640,178352,291238,16736,2.5772770962812217,229385,3221225536,9,102,2,282624,0,0
1377144936,8450,11,6144,0,29006,1344,2.4867482296811545,3776,1610612800,0,0,1,8192,0,0
1377144907,8450,11,6144,0,42072,1344,2.718567932473483,4364,1610612800,0,0,1,12288,0,0
1377136340,8450,11,0,0,6540944,34112,4.762509459622509,4580272,3758096448,0,0,0,1536000,6480384,0
1377139983,8450,11,7680,7573,75834,320,1.7278971567329773,22519,3221225536,15,59,42,36864,0,0
1377131151,8482,11,2048,85262,97216,34144,0.1019104256627077,77076,1610612768,1,1,0,90112,0,0
1377144917,8450,11,5632,0,48241,1344,2.4098602869008863,3820,1610612800,0,0,1,8192,0,0
1377171846,8226,11,4096,0,64634,352,2.876979751162763,3640,1073741888,0,0,0,4096,0,0
1377143326,8450,11,41984,4249,256907,320,1.997747102661131,165489,3221225536,6,368,244,204800,0,0
1377144936,8450,11,7680,0,23018,1344,2.539759221752792,5136,1610612800,0,0,1,12288,0,0
1508800316,8226,12,25600,40380,76038,352,1.516438751807342,39434,3221225536,4,66,230,73728,63488,0
1498623558,8450,14,2138624,2831852,4998563,320,0.0,2832682,3221225536,0,0,0,4857856,4960256,0
1377171932,8226,11,1024,0,36458,352,3.346512890115515,1008,1610612768,0,0,7,8192,0,0
1377135989,8482,11,2048,974990,1002459,34144,0.1019104256627077,966804,1610612768,1,1,0,983040,0,0
1377170412,34,11,69632,9752,48299,33120,0.3014068073116089,62992,3221225536,5,50,0,86016,0,0
1377135300,8482,11,3584,10190,6157,34144,0.0815394123432416,2932,1610612768,1,1,0,16384,0,0
1377171426,8226,11,8704,20216,101866,352,0.2996020980736587,26728,3221225536,3,58,1,45056,0,0
1377170073,34,11,57856,10736,140524,33120,1.7580723361294583,40248,3221225536,4,69,0,69632,0,0
1375759626,8450,11,0,0,273345,34112,3.9754867625024266,185623,3758096448,0,0,0,36864,221184,0
1377139582,8450,11,15360,107020,198342,320,3.391304128085395,119397,3221225536,17,95,4,135168,0,0
1377135607,8450,11,2048,10798,35513,34112,0.0815394123432416,2612,1610612768,1,1,0,16384,0,0
1375745694,8226,11,12288,4712,97283,352,0.2365387845096806,35726,3221225536,3,60,9,57344,47616,0
1377139384,8450,11,172544,63053,952130,320,2.682545116818825,745713,3221225536,32,247,99,794624,0,0
1486627286,8450,11,2048,328846,375371,34112,0.0815394123432416,320660,1610612768,1,1,0,335872,323584,0
1366921170,8226,11,11776,71392,126298,16736,1.9184048768645956,94334,3221225536,8,97,3,114688,0,0
1377167528,8226,11,37376,150144,207969,352,3.2107432641010107,167459,3221225536,12,159,4,212992,0,0
1377167728,8226,11,21504,98832,162303,352,3.054193095554382,104040,3221225536,17,165,10,131072,0,0
1328933631,8226,10,4096,9820,67193,320,0.2248200345096806,10983,3221225536,2,32,80,24576,16384,0
1377143713,258,11,9216,19887,34837,33088,0.1833387916558982,17332,3221225536,7,82,0,32768,0,0
1377144935,8450,11,5632,0,29090,1344,2.585106936327937,3420,1610612800,0,0,1,8192,0,0
1377170377,8226,11,32768,57988,128616,352,2.7311002876199675,78523,3221225536,7,118,4,102400,0,0
3205933129,8226,14,2048,0,24686,352,1.7676124401082507,1296,1073741888,0,0,0,8192,0,0
1459953544,33167,2,81408,71644,18652050,33088,0.0,73728,3221225536,11,122,0,114688,18593160,0
1377144925,8450,11,6144,0,8723,1344,2.7304408518440035,4156,1610612800,0,0,1,12288,0,0
1377142258,8450,11,97280,57307,188625,320,4.653839065808755,68640,3221225536,20,316,4,98304,0,0
1377171908,8226,11,1536,0,43498,352,3.068178385723581,1344,1073741888,0,0,0,4096,0,0
1493393636,8226,10,192512,17608,917570,448,2.01712932210122,716711,3221225536,2,121,681,913408,857600,0
1377170026,34,11,10240,30712,74331,33120,0.2169823354772188,29332,3221225536,9,86,0,49152,0,0
1377145018,8450,11,38912,0,69033,1344,5.389405538002355,38688,1073741888,0,0,0,4096,0,0
3228603044,8226,14,5632,0,55140,352,1.7685801607593157,5088,1073741888,0,0,0,8192,6144,0
1377144933,8450,11,6144,0,21631,1344,2.545012208377589,3648,1610612800,0,0,1,8192,0,0
1375748715,8450,11,0,0,1435031,34112,4.808880239006458,1040772,3758096448,0,0,0,270336,1360384,0
1377164861,8226,11,37888,51900,261077,352,0.490632614106817,181644,3221225536,29,229,4,221184,0,0
1154899111,8450,8,1034752,0,1078223,1344,5.026916704920615,1036288,1073741888,0,0,0,4096,0,0
1377174829,8450,11,2048,10222,15700,34112,0.0815394123432416,2036,1610612768,1,1,0,16384,0,0
1227124296,8450,8,172032,244467,328123,320,0.9604647355028924,282643,3221225536,3,94,3,442368,0,0
1247533608,8450,9,19456,143340,215681,320,2.801818175986452,142828,3221225536,6,95,8,159744,0,0
1377144352,8450,11,6144,4352,45791,320,0.2787473243127146,9808,3221225536,7,70,17,24576,16896,0
1375747056,8226,11,2048,16522,56538,34112,0.0815394123432416,8336,1610612768,1,1,0,24576,11264,0
1339690570,258,10,164352,10721,274611018,33088,2.586625009588695,144376,3221225536,4,90,0,49152,274551464,0
1377137213,8450,11,62976,255017,719326,320,0.2147325177871819,635640,3221225536,60,361,32,679936,0,0
1377169340,8226,11,12800,92048,137731,352,2.486451358782771,100640,3221225536,6,86,2,118784,0,0
1304580873,8450,9,6656,7757,28710,320,2.682396129137329,4876,3221225536,5,50,10,20480,11776,0
1377143687,8450,11,20992,86558,155654,320,2.933353099777002,93374,3221225536,7,115,5,114688,0,0
1377135759,8482,11,179712,1972286,2204825,34144,0.1019104256627077,1964100,1610612768,1,1,0,1974272,0,0
1377171825,8226,11,1536,0,4402,352,0.0203931352360849,1008,1610612768,0,0,1,8192,0,0
708992537,33167,2,380928,43672,60920655,33088,0.0,376616,3221225536,8,98,0,73728,60869160,0
1486626635,8450,11,2048,24030,46538,34112,0.0815394123432416,15844,1610612768,1,1,0,24576,18432,0
1441618419,258,9,260096,191854,81066788,33088,3.7370742740066825,263904,3221225536,10,257,0,331776,81019656,0
1377140085,8450,11,244736,42214,1515197,320,3.0428592845005538,1253247,3221225536,19,129,1,1273856,0,0
1377171629,34,11,7168,5736,13096,33120,0.3948067523695575,3172,3221225536,10,35,0,20480,0,0
1377141208,8450,11,106496,50622,383592,320,2.592769590528196,218763,3221225536,13,347,4,245760,0,0
1377160443,8226,11,17076,4304,72507,352,1.6996629218117236,40558,3221225536,6,55,160,69632,0,0
1375748920,8450,11,0,0,2060650,34112,4.851034588941704,1555113,3758096448,0,0,0,376832,2004992,0
1377136399,8482,11,2048,185006,196138,34144,0.1019104256627077,176820,1610612768,1,1,0,188416,0,0
1377141722,8450,11,13824,22206,70280,320,1.005887590784853,21618,3221225536,8,110,4,40960,0,0
1377138820,8450,11,23040,13033,159876,320,2.139543345140853,115090,3221225536,27,151,7,135168,0,0
1377139297,8450,11,67584,55617,1403846,320,2.536578041399855,1280006,3221225536,25,141,115,1306624,1350144,0
1377144198,8450,11,5632,10143,75528,320,0.9948373829239836,8415,3221225536,4,36,2,24576,0,0
1413904975,258,10,14336,13946,0,33088,2.420785083797392,11226,3221225536,4,89,46,28672,0,0
1489810102,8226,48,2048,73030,113811,34144,0.1019104256627077,64844,1610612768,1,1,0,73728,0,0
1377143810,258,11,22016,6266,110544,33088,0.2924202331666255,33828,3221225536,6,124,0,53248,0,0
1377135568,8482,11,2048,123694,161154,34144,0.1019104256627077,115508,1610612768,1,1,0,131072,0,0
1375749002,8226,11,0,0,537074,33088,3.380710600176009,350470,3758096448,0,0,0,110592,463872,0
1377139598,8450,11,17920,38513,71574,320,0.1638075416558982,41170,3221225536,22,109,6,69632,0,0
1377144413,8450,11,7168,5841,61008,1344,0.5159223789388845,15897,3221225536,4,96,1,28672,0,0
1375747125,8226,11,73728,0,148825,352,3.515592794104074,73344,1073741888,0,0,0,4096,74240,0
1377165108,11298,11,12800,32184,91251,352,3.1820307810114765,37149,3221225536,7,86,5,61440,0,0
1377135939,8450,11,0,0,0,1344,3.820400319636815,136572,3758096448,0,0,0,40960,0,0
1377144301,258,11,8704,8261,23788,33088,0.1833387916558982,5612,3221225536,4,81,0,20480,0,0
1377143183,8450,11,25600,8443,245862,320,3.0193870860119456,192289,3221225536,18,231,121,212992,0,0
1377139577,8450,11,237056,195851,1249247,320,0.8284760549283512,1096099,3221225536,25,215,231,1224704,0,0
1375747594,8226,11,0,0,1127433,33088,3.3477737994015038,786864,3758096448,0,0,0,270336,1074176,0
1377144173,8450,11,8192,7018,88019,320,0.3273225142752724,38872,3221225536,4,66,29,53248,0,0
1377171849,8226,11,241152,0,279913,352,4.012951643369568,240664,1073741888,0,0,0,4096,0,0
678133434,11298,14,7168,0,57041,352,1.7581305007092791,6576,1073741888,0,0,0,8192,7680,0
1377167366,11298,11,77824,655336,869959,352,3.3855430454274607,751077,3221225536,17,550,816,831488,0,0
1377171917,8226,11,2453504,0,2484066,352,6.45316637301758,2453080,1073741888,0,0,0,4096,0,0
1377145030,8450,11,1536,0,45268,1344,2.819503744923653,1240,1073741888,0,0,0,4096,0,0
1377167438,8226,11,15872,85620,168033,352,1.7827573566655408,98890,3221225536,8,167,2,122880,0,0
1486626627,8450,11,2048,10926,80865,34112,0.0815394123432416,2740,1610612768,1,1,0,16384,5632,0
1377138684,8450,11,26112,41353,127354,320,4.095544470931104,41125,3221225536,18,56,4,57344,0,0
1377144936,8450,11,5120,0,46889,1344,2.6081823680431584,3452,1610612800,0,0,1,8192,0,0
1377140155,8450,11,4096,4101,78479,1344,0.1629900753047697,1726,3221225536,7,33,27,16384,7168,0
1377169417,34,11,7680,6516,60252,33120,0.3014068073116089,4768,3221225536,6,57,0,24576,0,0
1377144934,8450,11,5120,0,62351,1344,2.5923548714283537,3488,1610612800,0,0,1,8192,0,0
1377143636,258,11,8704,10952,73612,33088,2.884244859489,10948,3221225536,4,74,0,24576,0,0
1377135872,8482,11,1536,1309822,1325865,34144,0.1019104256627077,1301636,1610612768,1,1,0,1310720,0,0
1377143455,258,11,12288,28505,52703,33088,1.5118982169102424,25892,3221225536,4,47,0,45056,0,0
1377143156,8450,11,10240,25762,51531,320,2.0764357462056813,25085,3221225536,8,98,5,40960,0,0
1366913573,8226,11,368640,140448,565991,16736,2.0131249627853034,358096,3221225536,8,94,2,520192,0,0
1377142251,8450,11,18432,4273,90187,320,0.9350859145171436,56271,3221225536,10,178,10,73728,0,0
1377142367,8450,11,39424,95142,126546,320,3.0262122278312376,95505,3221225536,8,195,4,126976,0,0
1377136309,8482,11,2048,554350,608399,34144,0.0980041756627077,546164,1610612768,1,1,0,557056,0,0
1377141269,8450,11,38912,35147,107802,320,3.3460892836042944,39589,3221225536,10,263,2,69632,0,0
1377168801,11298,11,15872,106980,151184,352,2.448741993971702,122662,3221225536,10,136,5,143360,0,0
1377136358,8450,11,11264,109540,116664,320,1.6197302808625769,105847,3221225536,4,43,0,122880,0,0
1375748670,8226,11,2048,10546,48950,34144,0.0815394123432416,2360,1610612768,1,1,0,16384,5120,0
1377135564,8482,11,2048,10686,67243,34144,0.0815394123432416,2500,1610612768,1,1,0,16384,0,0
1377139435,3330,11,57856,107240,229123,33088,3.602242095527785,130932,3221225536,10,176,0,151552,0,0
1377139534,8450,11,22016,19154,220296,320,2.962182354907307,133813,3221225536,20,121,12,151552,0,0
1377169960,8226,11,25088,14628,174113,352,2.487555751931853,93067,3221225536,9,125,4,114688,0,0
1377174305,8450,11,1536,10270,36549,34112,0.0776331623432416,2084,1610612768,1,1,0,16384,0,0
1377165194,8226,11,37376,110708,154602,352,2.492837821522395,110006,3221225536,10,59,5,151552,0,0
1375748670,8226,11,2048,10410,94705,34144,0.0815394123432416,2224,1610612768,1,1,0,16384,5120,0
1377142797,8450,11,16384,64230,93153,320,1.1375651109376654,63066,3221225536,6,164,15,81920,0,0
1377174851,8450,11,2048,272094,309312,34112,0.1019104256627077,263908,1610612768,1,1,0,278528,0,0
1486626622,8450,11,2048,43230,118561,34112,0.0815394123432416,35044,1610612768,1,1,0,49152,37888,0
1377168669,34,11,40448,214588,632419,33120,1.9053295328647888,579168,3221225536,10,187,0,626688,0,0
1377139213,8450,11,316416,8872,395599,320,2.269923497881993,307184,3221225536,19,71,2,36864,0,0
1377135316,8450,11,0,0,0,34112,2.773564071990423,44100,3758096448,0,0,0,24576,0,0
1377143800,8450,11,18432,21241,96596,320,3.1830593589872422,51001,3221225536,4,95,8,65536,0,0
1377144318,258,11,12800,33781,76698,33088,2.478523827897809,31308,3221225536,4,98,0,49152,0,0
1377144415,8450,11,37376,31431,106788,320,0.3227799089149221,30234,3221225536,8,159,3,49152,0,0
1377143923,8450,11,19968,69063,150852,320,2.0556720888722104,68061,3221225536,4,103,5,86016,0,0
1489808672,8226,11,0,0,0,33088,2.842531199707629,91552,3758096448,0,0,0,36864,0,0
1377139933,8450,11,12288,57808,121840,320,3.3736689463405147,58252,3221225536,14,107,35,77824,0,0
1377139985,258,11,68096,37306,130723,33088,0.2138961599859346,56976,3221225536,23,110,23,106496,0,0
1377143306,8450,11,34816,153030,219683,320,2.6465227826923727,164902,3221225536,11,184,9,188416,0,0
1377140082,8450,11,4608,4425,68559,320,0.4837653604882787,6587,3221225536,12,43,2,20480,11776,0
1377139202,258,11,19456,78750,530587,33088,0.4910493065697967,449648,3221225536,18,78,0,462848,0,0
1377143700,8450,11,18432,11064,77096,320,2.376322202297937,34293,3221225536,4,89,5,57344,0,0
1377144177,258,11,11264,11034,65970,33088,0.1833387916558982,8396,3221225536,8,64,0,28672,0,0
1377148427,8450,8,1536,10174,65220,34112,0.0815394123432416,1988,1610612768,1,1,0,16384,0,0
1377139529,8450,11,19968,51218,83102,320,1.0865082545422546,52030,3221225536,22,129,7,77824,0,0
1375756784,8450,11,0,0,53966,1344,0.9179506266976748,6374,3758096448,0,0,0,12288,11264,0
1375762679,8450,11,0,0,5393503,34112,4.889644522621107,3782456,3758096448,0,0,0,1277952,5323776,0
1377139766,8450,11,111616,36553,445048,320,0.4703204982894418,281473,3221225536,25,204,51,303104,394240,0
1377144260,8450,11,9216,27607,58404,320,0.2287262845096806,25793,3221225536,5,73,7,40960,0,0
1377143009,258,11,17920,60888,89401,33088,1.320263917229624,60012,3221225536,11,161,0,77824,0,0
1030609542,271,7,172032,23268,273306,32768,4.184278831627629,172032,3221225536,6,126,0,49152,207872,0
1304580890,8450,9,73216,113301,189236,320,1.976138930585524,110342,3221225536,11,461,399,184320,182784,0
1377141868,258,11,119808,56046,238071,33088,2.111849334493179,104576,3221225536,9,164,0,81920,0,0
1504667873,8450,10,8704,9812,30383,320,0.2787473243127146,7006,3221225536,2,36,33,24576,16384,0
1377136387,8450,11,0,0,338999,34112,4.324266631858481,214823,3758096448,0,0,0,98304,326144,0
1377141324,8450,11,8192,4874,85890,320,0.7722994252856459,34346,3221225536,7,96,2,49152,0,0
1506454566,8226,14,21504,86832,122316,352,0.0815394123432416,85683,3221225536,9,147,7,118784,107008,0
1377144896,8450,11,6144,0,62201,1344,2.523768262972162,3628,1610612800,0,0,1,8192,0,0
1377144259,8450,11,17408,93955,173628,320,3.8920540019271663,92617,3221225536,5,73,7,106496,0,0
1377143893,258,11,7168,9279,56678,33088,0.9331843047860218,7732,3221225536,4,54,0,20480,0,0
1377170087,8226,11,47104,420620,864386,352,0.7783160213334381,804285,3221225536,7,132,3,860160,0,0
1377142568,8450,11,37376,257706,378704,320,2.6816788904849247,280724,3254779968,7,115,4,307200,0,0
1377142628,8450,11,7680,9621,17627,320,0.2857818073116089,7894,3221225536,7,56,5,24576,0,0
1375748895,8226,11,29184,267938,317660,34144,0.1019104256627077,259752,1610612768,1,1,0,270336,289792,0
1377174992,8226,11,31744,84720,250130,352,2.352211017526016,181111,3791650848,4,134,0,233472,0,0
1377143794,8450,11,10752,58977,120437,320,2.5608722955408494,68388,3221225536,7,91,383,81920,0,0
1504667860,8450,10,253952,139666,527092,320,2.527518556275035,220540,3221225536,7,287,12,303104,467456,0
1375762679,8226,11,23552,241122,277840,34144,0.1019104256627077,232992,1610612768,1,1,0,245760,257536,0
1377135564,8482,11,2048,10734,7287,34144,0.0815394123432416,2548,1610612768,1,1,0,16384,0,0
1103273920,271,6,12288,189792,0,0,0.0,110592,3758096512,9,11,0,192512,0,0
1377144910,8450,11,5632,0,52050,1344,2.5260154573035605,3420,1610612800,0,0,1,8192,0,0
1377139923,8450,11,8192,25271,89118,320,0.2287262845096806,23500,3221225536,11,75,1,36864,0,0
1377136405,8482,11,2048,143486,192092,34144,0.0980041756627077,135300,1610612768,1,1,0,147456,0,0
1375748670,8450,11,0,0,154188,34112,4.068181382047428,86726,3758096448,0,0,0,28672,113152,0
1375748842,8226,11,3072,99794,120415,34144,0.1019104256627077,91608,1610612768,1,1,0,106496,95232,0
1377136403,8450,11,0,0,380360,34112,5.032025137729202,261140,3758096448,0,0,0,69632,345088,0
1377138946,8450,11,219136,52061,457697,320,3.630634034711797,202094,3221225536,38,201,26,225280,0,0
1377144301,258,11,8704,9799,30187,33088,0.1833387916558982,7148,3221225536,4,88,0,20480,0,0
1504140830,8450,14,112640,0,184304,1344,1.1894560956597051,111984,1073741888,0,0,0,8192,113152,0
1377138135,258,11,10752,23468,91597,33088,0.2490525260482558,20860,3221225536,20,96,0,36864,0,0
1377135574,8450,11,0,0,84052,34112,2.074959880565306,7696,3758096448,0,0,0,12288,13824,0
1377168221,8226,11,14336,19092,88032,352,0.6914192266973137,19955,3221225536,7,82,1,36864,0,0
1377140296,8450,11,3840000,1009127,5064938,320,4.673246346489598,3594800,3221225536,17,543,4,1277952,0,0
1375748669,8226,11,2048,18394,69904,34144,0.0815394123432416,10208,1610612768,1,1,0,24576,12800,0
1377139597,258,11,101888,242192,407884,33088,2.5948458618405046,298080,3221225536,28,171,0,315392,0,0
1377143591,8450,11,15360,6097,68030,320,0.2896880573116089,10536,3221225536,4,46,4,24576,0,0
1377136318,8450,11,0,0,0,34112,3.828004864914286,47686,3758096448,0,0,0,20480,0,0
1377170773,8226,11,11264,27472,47384,352,2.517663414150067,34902,3221225536,7,97,10,57344,0,0
1377142337,8450,11,14848,83803,149409,320,2.4293621944246127,94616,3221225536,8,138,2,110592,0,0
1377170790,8226,11,10752,29432,96503,352,0.8972874771213679,32739,3221225536,11,94,4,49152,0,0
1506456911,34,14,77824,24744,204816,33120,0.0203931352360849,113468,3221225536,9,162,0,204800,186368,0
1377136376,8450,11,0,0,1631899,34112,5.241567147042747,1304084,3758096448,0,0,0,225280,1586688,0
1377138553,8450,11,58368,617187,877562,320,3.042330516831226,785875,3221225536,31,282,176,815104,0,0
1377169363,11298,11,12288,53832,85084,352,2.3265818069508684,56199,3221225536,7,109,5,73728,0,0
1377171911,8226,11,11264,0,26968,352,5.253320018730557,11200,1073741888,0,0,0,4096,0,0
1377142704,8450,11,32768,184034,232341,320,0.6176131689082892,182693,3221225536,7,213,4,200704,0,0
1377139500,8450,11,16896,68735,145094,320,0.0,80279,3221225536,23,117,4,102400,0,0
1375748715,8226,11,2048,437710,468308,34144,0.1019104256627077,429540,1610612768,1,1,0,442368,432128,0
1377144283,258,11,7680,6644,46646,33088,0.1833387916558982,3996,3221225536,4,66,0,16384,0,0
1154914703,8226,8,100864,0,111618,64,3.73521713746822,102400,1073741888,0,0,0,4096,0,0
1328933644,8226,10,16384,60672,188686,320,1.9667528160055296,128387,3221225536,3,135,4,163840,145920,0
1509421379,295,2,8729600,5344,12396381,256,0.0,6485128,3228565632,15,350,0,0,0,0
1377138909,8450,11,6656,4905,90838,320,1.1052375693431806,28324,3221225536,3,36,11,40960,0,0
1377139946,258,11,74240,22902,149636,33088,3.115742674222005,107744,3221225536,34,215,0,180224,0,0
1377141284,8450,11,86016,175293,302879,320,3.6186960778166144,213845,3221225536,14,435,4,249856,0,0
1377143319,8450,11,46080,26485,81501,320,3.730217452353693,28891,3221225536,7,230,5,53248,0,0
1377139947,8450,11,10240,4842,68363,320,1.113525806793843,45493,3221225536,21,95,19,61440,0,0
1377138466,8450,11,377856,4432,1352680,320,1.7969258965217692,946291,3221225536,30,153,5,1003520,0,0
1377145000,8450,11,14848,0,77675,1344,6.373376735590217,14816,1073741888,0,0,0,4096,0,0
1377143673,8450,11,18432,6689,112396,320,1.017667758134602,52956,3221225536,4,147,54,65536,0,0
1377160317,8226,11,28672,96110,152339,352,1.992514032471466,102420,3221225536,8,95,0,126976,0,0
1377165945,8226,11,8704,4292,75684,352,0.2810918707619056,15616,3221225536,17,51,15,32768,24064,0
1377165782,8226,11,7680,9532,60473,352,0.2451462760482558,8691,3221225536,15,53,3,28672,0,0
1377144983,8450,11,1536,0,17919,1344,2.676525505699884,1208,1073741888,0,0,0,4096,0,0
1377141634,8450,11,43008,251269,367898,320,3.0146269546054767,274239,3221225536,13,205,4,290816,0,0
1377143605,8450,11,14848,53774,131719,320,2.1977848399614093,54607,3221225536,8,173,53,73728,0,0
1377139296,8450,11,51712,77892,225332,320,1.3167075899895455,170628,3221225536,10,57,2,184320,0,0
1377144934,8450,11,6144,0,46738,1344,2.4905138768983965,3728,1610612800,0,0,1,8192,0,0
1377141962,8450,11,50688,4624,172746,320,0.6525937585157014,86175,3221225536,4,176,30,118784,0,0
1503916848,303,6,52736,151210,0,0,0.0203931352360849,158341,3221226048,6,132,0,217088,0,0
1377171929,8226,11,1536,0,8155,352,0.0203931352360849,1008,1610612768,0,0,10,8192,0,0
1377138946,8450,11,166400,823928,1033189,320,3.018208443147878,824561,3221225536,26,124,9,897024,0,0
1377141400,8450,11,384000,108377,534641,320,2.360096651685342,362568,3221225536,11,247,1,139264,0,0
1375748669,8450,11,0,0,49309,34112,2.337657976854145,20093,3758096448,0,0,0,12288,26624,0
1377143473,258,11,12800,46030,100880,33088,1.9547757084392567,46752,3221225536,11,123,0,61440,0,0
1377171694,34,11,22016,30872,188650,352,1.5383701781635195,113908,3221225536,1,188,0,143360,132608,0
1377139783,8450,11,7680,6361,81916,320,0.8040195064517168,11172,3221225536,14,45,0,24576,0,0
1377143953,8450,11,17920,8967,86321,320,0.3549516960317825,13104,3221225536,3,54,5,32768,0,0
1377144905,8450,11,6144,0,54553,1344,2.541458689732402,3632,1610612800,0,0,1,8192,0,0
1377144916,8450,11,6144,0,42536,1344,2.4175510857693703,4156,1610612800,0,0,1,12288,0,0
1375759616,8226,11,0,0,2884253,33088,3.4940226113112494,2082316,3758096448,0,0,0,700416,2848768,0
1375749090,8226,11,2048,11714,33975,34144,0.0815394123432416,3528,1610612768,1,1,0,16384,6144,0
1377144897,8450,11,5632,0,7545,1344,2.5001168091837638,3420,1610612800,0,0,1,8192,0,0
1375748016,8226,11,9216,176370,259910,34144,0.1019104256627077,168184,1610612768,1,1,0,180224,178176,0
1377144377,8450,11,5120,4988,60997,320,0.2287262845096806,3219,3221225536,3,25,9,16384,0,0
1377144860,8450,11,9216,6051,42431,1344,2.515871861856723,5564,3221225536,1,15,5,20480,0,0
947822113,8226,14,311296,159360,1255555,16736,0.7623140136839449,897825,3221225536,16,401,10,1216512,1205760,0
1377168468,8226,11,16896,31012,88691,352,2.972363451174147,34281,3221225536,12,103,2,61440,0,0
1377142179,258,11,425472,112852,836479,33088,1.2829439950153585,381224,3221225536,15,355,0,409600,0,0
1377142795,8450,11,36352,41623,128952,320,2.461255499535971,75679,3221225536,5,100,4,98304,0,0
1377171214,8226,11,5632,5900,24649,352,0.2451462760482558,4673,3221225536,4,24,1,24576,0,0
1328931686,8450,10,242176,2635326,3067025,320,4.420770018181308,2745069,3254779968,13,572,103,2842624,2988544,0
1377171781,8226,11,4096,0,68827,352,0.1294426284962152,13936,3791650848,0,0,10,36864,19968,0
1377163265,8226,11,11264,11572,107199,352,0.7366932898816374,37284,3221225536,30,101,1,61440,0,0
1368109328,35,9,27136,11128,0,32768,1.856022670599912,54300,3221225536,1,81,0,0,0,0
1377139933,8450,11,15872,77442,125355,320,3.33307289043968,78480,3221225536,12,149,56,98304,0,0
1377144324,8450,11,7680,15897,69578,320,2.3317142710210508,14399,3221225536,3,39,5,32768,0,0
1481493052,271,6,162816,12707,16633331,34112,0.0,152824,3221225600,7,159,0,348160,16585816,0
1377140104,8450,11,3072,4270,24855,1344,0.1629900753047697,1036,3221225536,6,16,5,16384,0,0
1377141846,258,11,125952,261671,421786,33216,0.0,270320,3221225600,12,411,0,294912,396288,0
1377144217,8450,11,7168,12546,47590,320,0.2287262845096806,12130,3221225536,4,45,31,24576,0,0
1366921203,8226,11,8192,23488,71816,16736,0.9778063355744344,24415,3221225536,3,36,12,40960,0,0
1377144989,8450,11,4175360,0,4193559,1344,6.603318844406278,4175104,1073741888,0,0,0,4096,0,0
1377140133,8450,11,7168,4177,32234,320,0.2155599191862352,16740,3221225536,16,61,39,32768,0,0
1377141685,8450,11,809984,264955,1141495,320,1.1433098353386808,752712,3221225536,10,283,4,339968,0,0
1377169664,8226,11,15872,55096,132632,352,2.081300159389815,64232,3221225536,11,135,5,86016,0,0
